Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
26235,26235,"viandes, œufs, poissons",poissons crus,"Chinchard maigre, cru","Horse mackerel, lean (spring, summer), raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618
26113,26113,"viandes, œufs, poissons",poissons crus,"Chinchard, cru","Horse mackerel, raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618
30115,30115,"viandes, œufs, poissons",charcuteries,"Chipolata, crue","Chipolata slim sausage, raw",4.3644895,0.25179252,0.23089041,0.20129786,0.036974137,0.0066875618
30005,30005,"viandes, œufs, poissons",charcuteries,"Chipolata, cuite","Chipolata sausage, cooked",5.7780161,0.33334052,0.30566886,0.26649218,0.048948946,0.094922468
30315,30315,"viandes, œufs, poissons",charcuteries,Chorizo,"Spicy pork sausage with red pepper, no precision",5.0981679,0.63608501,0.098236763,0.20333048,0.036974137,0.092756569
30317,30317,"viandes, œufs, poissons",charcuteries,"Chorizo supérieur, doux ou fort, type charcuterie en tranches","Spicy pork sausage with red pepper, in large slices",5.0981679,0.63608501,0.098236763,0.20333048,0.036974137,0.092756569
30316,30316,"viandes, œufs, poissons",charcuteries,"Chorizo supérieur, doux ou fort, type saucisse sèche",Dry spicy pork sausage with red pepper,5.0981679,0.63608501,0.098236763,0.20333048,0.036974137,0.0066875618
40058,40058,"viandes, œufs, poissons",viandes crues,"Coeur, agneau, cru","Heart, lamb, raw",21.06315,0.03457383,0.27564225,0.19828674,0.036974137,0.0066875618
40059,40059,"viandes, œufs, poissons",viandes cuites,"Coeur, agneau, cuit","Heart, lamb, cooked",28.871423,0.047390619,0.37782497,0.27179318,0.050680738,0.0952357
40052,40052,"viandes, œufs, poissons",viandes crues,"Coeur, boeuf, cru","Heart, beef, raw",21.517062,0.052216317,0.27564225,0.20049102,0.036974137,0.0066875618
40053,40053,"viandes, œufs, poissons",viandes cuites,"Coeur, boeuf, cuit","Heart, beef, cooked",29.493605,0.071573312,0.37782497,0.2748146,0.050680738,0.0952357
40055,40055,"viandes, œufs, poissons",viandes crues,"Coeur, dinde, cru","Heart, turkey, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40057,40057,"viandes, œufs, poissons",viandes cuites,"Coeur, dinde, cuit","Heart, turkey, cooked",1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357
40060,40060,"viandes, œufs, poissons",viandes crues,"Coeur, porc, cru","Heart, pork, raw",1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618
40054,40054,"viandes, œufs, poissons",viandes crues,"Coeur, poulet, cru","Heart, chicken, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40056,40056,"viandes, œufs, poissons",viandes cuites,"Coeur, poulet, cuit","Heart, chicken, cooked",1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357
40062,40062,"viandes, œufs, poissons",viandes crues,"Coeur, veau, cru","Heart, veal, raw",17.238097,0.057254928,0.27564225,0.20184164,0.036974137,0.0066875618
8110,8110,"viandes, œufs, poissons",charcuteries,Confit de canard,Preserved duck,7.0101508,1.5767648,0.34701752,0.38499973,0.046741489,0.17479886
8109,8109,"viandes, œufs, poissons",charcuteries,"Confit de canard, viande (cuisse), sans peau, réchauffé","Duck confit (conserved in rendered fat), meat (leg) without skin, reheated",7.0101508,1.5767648,0.34701752,0.38499973,0.046741489,0.17479886
8120,8120,"viandes, œufs, poissons",charcuteries,Confit de foie de porc,Preserved pork liver,1.4965593,0.10480963,0.27761401,0.19485162,0.037393191,0.0066875618
8125,8125,"viandes, œufs, poissons",charcuteries,Confit de foie de volaille,Preserved poultry liver,1.1161573,0.22205852,0.27761401,0.2025239,0.037393191,0.0066875618
26127,26127,"viandes, œufs, poissons",poissons crus,"Congre, cru","Conger, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
28850,28850,"viandes, œufs, poissons",charcuteries,Coppa,Coppa,15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985
10003,10003,"viandes, œufs, poissons",mollusques et crustacés crus,"Coquille Saint-Jacques, noix et corail, crue","Scallop, with coral, raw",4.923599,1.1893327,0.81820596,2.6937659,0.036974137,0.047768299
10004,10004,"viandes, œufs, poissons",mollusques et crustacés cuits,"Coquille Saint-Jacques, noix et corail, cuite","Scallop, with coral, cooked",6.0067908,1.4509859,0.33637699,3.2852788,0.045108447,0.094234908
10045,10045,"viandes, œufs, poissons",mollusques et crustacés crus,"Coquille Saint-Jacques, noix, crue","Scallop, without coral, raw",4.923599,1.1893327,0.81820596,2.6937659,0.036974137,0.047768299
26107,26107,"viandes, œufs, poissons",poissons crus,"Corb, cru","Brown meagre, raw",3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618
25089,25089,"viandes, œufs, poissons",autres produits à base de viande,Cordon bleu de volaille,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),4.5257068,1.0050872,0.27764846,0.27635794,0.037393191,0.092756569
26159,26159,"viandes, œufs, poissons",poissons crus,"Coulirou, cru","Bigeye scad, raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618
10025,10025,"viandes, œufs, poissons",mollusques et crustacés cuits,"Crabe ou Tourteau, bouilli/cuit à l'eau","Crab, boiled/cooked in water",15.460772,12.452978,0,1.1428254,0.16859261,1.8555442
10059,10059,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette rose, crue","deep water pink shrimp, raw",7.2039694,1.1695713,0.61253833,1.3542844,0.082164749,0.40778319
10021,10021,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette, crue","Shrimp or prawn, raw",5.4165183,0,0.61253833,1.1225833,0.082164749,0.40778319
10007,10007,"viandes, œufs, poissons",mollusques et crustacés cuits,"Crevette, cuite","Shrimp or prawn, cooked",5.4165183,0,0.61253833,1.1225833,0.082164749,0.40778319
10038,10038,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette, surgelée, crue","Shrimp, frozen, raw",7.2039694,1.1695713,0.59818519,1.3542844,0.14705472,0.44915369
26103,26103,"viandes, œufs, poissons",poissons crus,"Denté, cru","Common dentex, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
28922,28922,"viandes, œufs, poissons",charcuteries,"Dés, allumettes, râpé ou haché de jambon","Ham in cube, grated or minced",5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618
28929,28929,"viandes, œufs, poissons",charcuteries,"Dés, allumettes, râpé ou haché de jambon de volaille","Poultry ham in cube, grated or minced",5.1782299,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618
36310,36310,"viandes, œufs, poissons",viandes crues,"Dinde, aile, crue","Turkey, wing, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985
36305,36305,"viandes, œufs, poissons",viandes crues,"Dinde, cuisse, viande et peau, crue","Turkey, leg, meat and skin, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985
36307,36307,"viandes, œufs, poissons",viandes crues,"Dinde, cuisse, viande sans peau, crue","Turkey, leg, meat only, raw",5.1782299,1.0302043,0.32247173,0.29126111,0.046217671,0.087057959
36318,36318,"viandes, œufs, poissons",autres produits à base de viande,"Dinde, escalope viennoise ou milanaise ou escalope panée",Milanese-style turkey escalope or breaded veal escalope,4.5937067,0.98561306,0.27763552,0.28078891,0.037393191,0.092756569
36304,36304,"viandes, œufs, poissons",viandes crues,"Dinde, escalope, crue","Turkey, escalope, raw",5.1782299,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618
36308,36308,"viandes, œufs, poissons",viandes cuites,"Dinde, escalope, rôtie/cuite au four","Turkey, escalope, roasted/baked",6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468
36306,36306,"viandes, œufs, poissons",viandes cuites,"Dinde, escalope, sautée/poêlée","Turkey, escalope, sautéed/pan-fried, with salt",6.868076,1.4309393,0.36507373,0.32382401,0.048948946,0.094298629
36300,36300,"viandes, œufs, poissons",viandes crues,"Dinde, viande et peau, crue","Turkey, meat and skin, raw",4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618
36301,36301,"viandes, œufs, poissons",viandes crues,"Dinde, viande, crue","Turkey, meat, raw",4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618
36302,36302,"viandes, œufs, poissons",viandes cuites,"Dinde, viande, rôtie/cuite au four","Turkey, meat, roasted/baked",5.484242,1.0910851,0.36491446,0.30851287,0.048948946,0.094922468
30177,30177,"viandes, œufs, poissons",charcuteries,"Diot, cru","Diot (sausage from Savoy), raw",4.3644895,0.25179252,0.23089041,0.20129786,0.036974137,0.0066875618
26099,26099,"viandes, œufs, poissons",poissons crus,"Dorade grise, ou daurade grise, ou griset, crue","Black seabream, raw",5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618
26222,26222,"viandes, œufs, poissons",poissons cuits,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four","Black seabream, roasted/baked",6.5514783,0,0.22534596,1.2806785,0.045147566,0.094234908
26109,26109,"viandes, œufs, poissons",poissons crus,"Dorade rose, ou daurade rose, crue","Blackspot seabream, raw",5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618
26088,26088,"viandes, œufs, poissons",poissons crus,"Dorade royale ou daurade ou vraie daurade, crue, élevage","Gilthead seabream, raw, farmed",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618
26080,26080,"viandes, œufs, poissons",poissons crus,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage","Gilthead seabream, raw, wild",7.722585,0,0.27564225,1.0022641,0.036974137,0.0066875618
26122,26122,"viandes, œufs, poissons",poissons crus,"Églefin, cru","Haddock, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
26008,26008,"viandes, œufs, poissons",poissons cuits,"Églefin, cuit à la vapeur","Haddock, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908
26126,26126,"viandes, œufs, poissons",poissons cuits,"Églefin, grillé/poêlé","Haddock, grilled/pan-fried",11.435464,0.0012628697,0.22525841,1.4344941,0.045147566,0.086977437
26241,26241,"viandes, œufs, poissons",poissons crus,"Empereur, filet, sans peau, cru","Blue shark, fillet, without skin, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
28911,28911,"viandes, œufs, poissons",charcuteries,"Épaule de porc, cuite, choix, découennée dégraissée","Cooked pork shoulder, choice",5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618
28924,28924,"viandes, œufs, poissons",charcuteries,"Épaule de porc, cuite, standard, découennée dégraissée","Cooked pork shoulder, standard, rind less and fatless",5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618
26083,26083,"viandes, œufs, poissons",poissons crus,"Éperlan, cru","Pond smelt, raw",0.71037021,0,0.27564225,0.90555681,0.036974137,0.0066875618
10042,10042,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Escargot en sauce au beurre persillé, cuit","Snail in parsley butter, cooked",3.6570154,0.53638801,0.4184438,0.3293578,0.096304762,0.28217828
26082,26082,"viandes, œufs, poissons",poissons crus,"Espadon, cru","Swordfish, raw",3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618
26093,26093,"viandes, œufs, poissons",poissons cuits,"Espadon, rôti/cuit au four","Swordfish, roasted/baked",3.8384787,0,0.22534596,0.96141098,0.045147566,0.094234908
36402,36402,"viandes, œufs, poissons",viandes cuites,"Faisan, viande, rôtie/cuite au four","Pheasant, meat, roasted/baked",6.8553025,1.3638564,0,0.37049666,0.061186182,0.20353578
28727,28727,"viandes, œufs, poissons",charcuteries,Filet de bacon,"Bacon, back",6.3431092,0.31210945,0.27564225,0.20669901,0.036974137,0.0066875618
26009,26009,"viandes, œufs, poissons",poissons crus,"Flétan de l'Atlantique ou flétan blanc, cru","Atlantic halibut, raw",3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618
26154,26154,"viandes, œufs, poissons",poissons crus,"Flétan du Groënland ou flétan noir ou flétan commun, cru","Greenland halibut, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
26247,26247,"viandes, œufs, poissons",poissons cuits,"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur","Greenland halibut, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908
40102,40102,"viandes, œufs, poissons",viandes crues,"Foie, agneau, cru","Liver, lamb, raw",21.06315,0.03457383,0.27564225,0.19828674,0.036974137,0.0066875618
40103,40103,"viandes, œufs, poissons",viandes cuites,"Foie, agneau, cuit","Liver, lamb, cooked",28.871423,0.047390619,0.37782497,0.27179318,0.050680738,0.0952357
40121,40121,"viandes, œufs, poissons",viandes crues,"Foie, canard, cru","Liver, duck, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40115,40115,"viandes, œufs, poissons",viandes crues,"Foie, dinde, cru","Liver, turkey, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40118,40118,"viandes, œufs, poissons",viandes cuites,"Foie, dinde, cuit","Liver, turkey, cooked",1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357
40104,40104,"viandes, œufs, poissons",viandes crues,"Foie, génisse, cru","Liver, young cow, raw",21.517062,0.052216317,0.27564225,0.20049102,0.036974137,0.0066875618
40105,40105,"viandes, œufs, poissons",viandes cuites,"Foie, génisse, cuit","Liver, young cow, cooked",29.493605,0.071573312,0.37782497,0.2748146,0.050680738,0.0952357
40110,40110,"viandes, œufs, poissons",viandes crues,"Foie, lapin, cru","Liver, rabbit, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40120,40120,"viandes, œufs, poissons",viandes crues,"Foie, oie, cru","Liver, goose, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40119,40119,"viandes, œufs, poissons",viandes crues,"Foie, porc, cru","Liver, pork, raw",1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618
40113,40113,"viandes, œufs, poissons",viandes cuites,"Foie, porc, cuit","Liver, pork, cooked",2.0299774,0.14216688,0.37782497,0.26495903,0.050680738,0.0952357
40111,40111,"viandes, œufs, poissons",viandes crues,"Foie, poulet, cru","Liver, chicken, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
40116,40116,"viandes, œufs, poissons",viandes cuites,"Foie, poulet, cuit","Liver, chicken, cooked",1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357
40106,40106,"viandes, œufs, poissons",viandes crues,"Foie, veau, cru","Liver, calf, raw",17.238097,0.057254928,0.27564225,0.20184164,0.036974137,0.0066875618
40107,40107,"viandes, œufs, poissons",viandes cuites,"Foie, veau, cuit","Liver, calf, cooked",23.628393,0.078479776,0.37782497,0.2766659,0.050680738,0.0952357
40108,40108,"viandes, œufs, poissons",viandes crues,"Foie, volaille, cru","Liver, poultry, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
8400,8400,"viandes, œufs, poissons",charcuteries,Fromage de tête,Head-cheese pâté or brawn,4.035264,0.37026022,0.29249936,0.20037719,0.036974137,0.0066875618
40700,40700,"viandes, œufs, poissons",viandes crues,"Gésier, poulet, cru","Gizzard, chicken, raw",1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618
26128,26128,"viandes, œufs, poissons",poissons crus,"Grenadier (de roche), cru","Roundnose grenadier, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
26214,26214,"viandes, œufs, poissons",poissons crus,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru","Blue grenadier, raw",5.3830611,0,0.27564225,1.0846444,0.036974137,0.0066875618
26219,26219,"viandes, œufs, poissons",poissons crus,"Grondin perlon, cru","Tub gurnard, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
26106,26106,"viandes, œufs, poissons",poissons crus,"Grondin, cru","Red gurnard, raw",5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618
6260,6260,"viandes, œufs, poissons",autres produits à base de viande,"Haché à base de bœuf ou Préparation de viande hachée de boeuf, 15% MG, cru","Burger, beef based, 15% fat, raw",15.896356,0.27679941,0.26924245,0.20839781,0.036974137,0.0066875618
28927,28927,"viandes, œufs, poissons",charcuteries,Haché de volaille,"Poultry, minced meat",6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468
26090,26090,"viandes, œufs, poissons",poissons cuits,Haddock (fumé) ou églefin fumé,"Haddock, smoked",9.3555545,0,0.16977722,1.1741883,0.023911436,0.0066875618
26232,26232,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, à l'huile","Atlantic herring, smoked, in oil",1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618
26013,26013,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, au naturel","Atlantic herring, smoked, plain",1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618
25998,25998,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, filet, doux","Atlantic herring, smoked, fillet",1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618
26238,26238,"viandes, œufs, poissons",poissons crus,"Hareng gras, cru","Atlantic herring, oily, raw",1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618
26237,26237,"viandes, œufs, poissons",poissons crus,"Hareng maigre, cru","Atlantic herring, lean, raw",1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618
26010,26010,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Hareng mariné ou rollmops,"Atlantic herring, marinated, or rollmops",1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618
26011,26011,"viandes, œufs, poissons",poissons crus,"Hareng, cru","Atlantic herring, raw",1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618
26012,26012,"viandes, œufs, poissons",poissons cuits,"Hareng, frit","Atlantic herring, fried",1.3344524,0.0012628697,0.22525841,1.1064795,0.045147566,0.086977437
